""	"probe_id"	"symbol"
"53"	"ASHG19LNC1A111096078V5"	"AL669831.3"
"54"	"ASHG19LNC1A111096078V5"	"AL669831.1"
"55"	"ASHG19LNC1A111096078V5"	"AL669831.3"
"56"	"ASHG19LNC1A106050443V5"	"AL669831.1"
"57"	"ASHG19LNC1A106050443V5"	"AL669831.3"
"58"	"ASHG19LNC1A110080257V5"	"AL669831.1"
"59"	"ASHG19LNC1A110080257V5"	"AL669831.3"
"60"	"ASHG19LNC1A110080257V5"	"AL669831.1"
"61"	"ASHG19LNC1A110080257V5"	"AL669831.3"
"62"	"ASHG19LNC1A110080257V5"	"AL669831.1"
"63"	"ASHG19LNC1A110080257V5"	"AL669831.3"
"64"	"ASHG19LNC1A100897486V5"	"AL669831.1"
"65"	"ASHG19LNC1A100897486V5"	"AL669831.3"
"66"	"ASHG19LNC1A114585968V5"	"AL669831.1"
"67"	"ASHG19LNC1A114585968V5"	"AL669831.3"
"68"	"ASHG19LNC1A102873946V5"	"AL669831.1"
"69"	"ASHG19LNC1A102873946V5"	"AL669831.3"
"70"	"ASHG19LNC1A109628273V5"	"AL669831.1"
"71"	"ASHG19LNC1A109628273V5"	"AL669831.3"
"72"	"ASHGV40056402V5"	"AL669831.1"
"73"	"ASHGV40056402V5"	"AL669831.3"
"74"	"ASHGV40023667V5"	"AL669831.3"
"75"	"ASHGV40023667V5"	"LINC01409"
"76"	"ASHG19LNC1A103234916V5"	"AL669831.3"
"77"	"ASHG19LNC1A103234916V5"	"LINC01409"
"78"	"ASHG19LNC1A107591801V5"	"AL669831.3"
"79"	"ASHG19LNC1A107591801V5"	"LINC01409"
"80"	"ASHG19LNC1A105213397V5"	"AL669831.4"
"81"	"ASHG19LNC1A105213397V5"	"AL669831.3"
"82"	"ASHG19LNC1A105213397V5"	"LINC01409"
"83"	"ASHG19LNC1A101649126V5"	"AL669831.4"
"84"	"ASHG19LNC1A101649126V5"	"AL669831.3"
"85"	"ASHG19LNC1A101649126V5"	"LINC01409"
"86"	"ASHGV40002757V5"	"FAM87B"
"87"	"ASHGV40002757V5"	"AL669831.3"
"88"	"ASHGV40023689V5"	"AL669831.3"
"89"	"ASHGV40012201V5"	"AL669831.3"
"90"	"ASHGV40059231V5"	"AL669831.3"
"91"	"ASHG19LNC1A113613251V5"	"LINC01128"
"92"	"ASHG19LNC1A113613251V5"	"AL669831.3"
"93"	"ASHGV40012803V5"	"LINC00115"
"94"	"ASHGV40012803V5"	"LINC01128"
"95"	"ASHGV40012803V5"	"AL669831.3"
"96"	"ASHGV40059468V5"	"LINC01128"
"97"	"ASHGV40059468V5"	"AL669831.3"
"98"	"ASHG19LNC1A100447070V5"	"LINC01128"
"99"	"ASHG19LNC1A109560389V5"	"LINC01128"
"100"	"ASHG19LNC1A103217512V5"	"LINC01128"
"101"	"ASHG19LNC1A111303721V5"	"LINC01128"
"102"	"ASHG19LNC1A108766671V5"	"LINC01128"
"103"	"ASHG19LNC1A107174464V5"	"LINC01128"
"104"	"ASHG19LNC1ABL100000658V5"	"LINC01128"
"105"	"ASHG19LNC1A100019233V5"	"LINC01128"
"106"	"ASHGV40003581V5"	"FAM41C"
"107"	"ASHG19LNC1A101233995V5"	"FAM41C"
"108"	"ASHG19LNC1A104798059V5"	"FAM41C"
"109"	"ASHG19LNC1ABL100000121V5"	"TUBB8P11"
"110"	"ASHG19LNC1ABL100000121V5"	"FAM41C"
"111"	"ASHG19LNC1A100064852V5"	"AL645608.6"
"112"	"ASHGV40056918V5"	"LINC02593"
"113"	"ASHG19LNC1A111862593V5"	"LINC02593"
"114"	"ASHGV40014745V5"	"LINC02593"
"115"	"ASHG19AP1B100113816V5"	"SAMD11"
"116"	"ASHG19AP1B135137048V5"	"SAMD11"
"117"	"ASHG19AP1B137521972V5"	"NOC2L"
"118"	"ASHG19AP1B101298646V5"	"KLHL17"
"119"	"ASHG19LNC1A100119198V5"	"PLEKHN1"
"120"	"ASHG19AP1B128635033V5"	"PLEKHN1"
"121"	"ASHG19AP1B127948953V5"	"PERM1"
"122"	"ASHG19LNC1A100052671V5"	"AL645608.7"
"123"	"ASHG19AP1B140574246V5"	"HES4"
"124"	"ASHGV40022214V5"	"ISG15"
"125"	"ASHGV40022214V5"	"AL645608.1"
"126"	"ASHG19AP1B100257780V5"	"ISG15"
"127"	"ASHG19AP1B100171387V5"	"AGRN"
"128"	"ASHG19AP1B120664580V5"	"AGRN"
"129"	"ASHG19LNC1A100028450V5"	"AL645608.8"
"130"	"ASHG19LNC1A100028450V5"	"AL390719.1"
"131"	"ASHG19AP1B100228064V5"	"RNF223"
"132"	"ASHG19AP1B101883310V5"	"C1orf159"
"133"	"ASHG19LNC1A100060987V5"	"C1orf159"
"134"	"ASHG19LNC1A100060987V5"	"AL390719.3"
"135"	"ASHGV40023821V5"	"LINC01342"
"136"	"ASHG19LNC1A100098454V5"	"AL390719.2"
"137"	"ASHG19LNC1A100035190V5"	"TTLL10-AS1"
"138"	"ASHG19AP1B143547587V5"	"TTLL10-AS1"
"139"	"ASHG19AP1B143547587V5"	"TTLL10"
"140"	"ASHG19AP1B142266208V5"	"TNFRSF18"
"141"	"ASHG19AP1B135137480V5"	"TNFRSF4"
"142"	"ASHG19AP1B134198959V5"	"SDF4"
"143"	"ASHG19AP1B100000071V5"	"SDF4"
"144"	"ASHG19AP1B100217073V5"	"B3GALT6"
"145"	"ASHG19AP1B119490145V5"	"C1QTNF12"
"146"	"ASHG19AP1B107884266V5"	"UBE2J2"
"147"	"ASHG19LNC1A112319835V5"	"LINC01786"
"148"	"ASHG19LNC1A100063800V5"	"LINC01786"
"149"	"ASHG19AP1B101049676V5"	"SCNN1D"
"150"	"ASHG19AP1B135671515V5"	"ACAP3"
"151"	"ASHG19LNC1A111057649V5"	"ACAP3"
"152"	"ASHG19LNC1A111057649V5"	"PUSL1"
"153"	"ASHG19AP1B132686562V5"	"ACAP3"
"154"	"ASHG19AP1B132686562V5"	"PUSL1"
"155"	"ASHG19LNC1A108121299V5"	"INTS11"
"156"	"ASHG19LNC1A100007419V5"	"INTS11"
"157"	"ASHG19LNC1A100007419V5"	"AL139287.1"
"158"	"ASHG19AP1B128457381V5"	"INTS11"
"159"	"ASHG19AP1B123053992V5"	"CPTP"
"160"	"ASHG19AP1B100111521V5"	"TAS1R3"
"161"	"ASHG19AP1B132183732V5"	"DVL1"
"162"	"ASHG19AP1B116998269V5"	"MXRA8"
"163"	"ASHG19AP1B100019052V5"	"MXRA8"
"164"	"ASHG19LNC1A110949049V5"	"AURKAIP1"
"165"	"ASHG19AP1B100229979V5"	"AURKAIP1"
"166"	"ASHG19AP1B102525349V5"	"CCNL2"
"167"	"ASHGV40056029V5"	"MRPL20-AS1"
"168"	"ASHG19LNC1A113071852V5"	"MRPL20-AS1"
"169"	"ASHG19LNC1A114685100V5"	"MRPL20-AS1"
"170"	"ASHG19AP1B139927680V5"	"MRPL20"
"171"	"ASHG19AP1B138568450V5"	"ANKRD65"
"172"	"ASHG19LNC1A100002839V5"	"AL391244.1"
"173"	"ASHG19AP1B100270635V5"	"TMEM88B"
"174"	"ASHG19LNC1A112205611V5"	"LINC01770"
"175"	"ASHG19LNC1A112092525V5"	"LINC01770"
"176"	"ASHG19LNC1A114902081V5"	"LINC01770"
"177"	"ASHG19AP1B111513689V5"	"VWA1"
"178"	"ASHG19AP1B121895767V5"	"ATAD3C"
"179"	"ASHG19AP1B143534204V5"	"ATAD3B"
"180"	"ASHG19AP1B136847473V5"	"ATAD3A"
"181"	"ASHG19AP1B100019074V5"	"ATAD3A"
"182"	"ASHG19AP1B119628958V5"	"TMEM240"
"183"	"ASHG19AP1B104457634V5"	"SSU72"
"184"	"ASHG19LNC1A100093327V5"	"SSU72"
"185"	"ASHG19LNC1A100079769V5"	"AL645728.1"
"186"	"ASHG19LNC1A100079769V5"	"SSU72"
"187"	"ASHG19AP1B100113649V5"	"FNDC10"
"188"	"ASHG19LNC1A100052651V5"	"AL691432.2"
"189"	"ASHG19LNC1A111860731V5"	"MIB2"
"190"	"ASHG19AP1B100038040V5"	"MIB2"
"191"	"ASHG19AP1B110471449V5"	"MIB2"
"192"	"ASHG19AP1B105963293V5"	"CDK11B"
"193"	"ASHG19AP1B132097204V5"	"CDK11B"
"194"	"ASHG19LNC1A100008045V5"	"FO704657.1"
"195"	"ASHG19LNC1A100008045V5"	"SLC35E2B"
"196"	"ASHG19LNC1A107162177V5"	"AL691432.1"
"197"	"ASHG19LNC1A107162177V5"	"SLC35E2B"
"198"	"ASHG19AP1B132097204V5"	"CDK11A"
"199"	"ASHG19AP1B132097204V5"	"AL031282.2"
"200"	"ASHG19AP1B134143813V5"	"CDK11A"
"201"	"ASHG19AP1B134143813V5"	"AL031282.2"
"202"	"ASHG19AP1B142988836V5"	"CDK11A"
"203"	"ASHG19AP1B142988836V5"	"AL031282.2"
"204"	"ASHG19AP1B138566251V5"	"AL031282.1"
"205"	"ASHG19AP1B138566251V5"	"SLC35E2A"
"206"	"ASHG19AP1B138566251V5"	"AL031282.2"
"207"	"ASHG19LNC1A100095664V5"	"AL031282.1"
"208"	"ASHG19LNC1A100095664V5"	"SLC35E2A"
"209"	"ASHG19LNC1A100095664V5"	"AL031282.2"
"210"	"ASHG19LNC1A107162177V5"	"AL031282.1"
"211"	"ASHG19LNC1A107162177V5"	"SLC35E2A"
"212"	"ASHG19LNC1A107162177V5"	"AL031282.2"
"213"	"ASHG19AP1B110571698V5"	"NADK"
"214"	"ASHG19AP1B130088708V5"	"GNB1"
"215"	"ASHG19LNC1A100035615V5"	"AL109917.1"
"216"	"ASHG19AP1B119378857V5"	"CALML6"
"217"	"ASHG19AP1B100226608V5"	"TMEM52"
"218"	"ASHG19AP1B128167021V5"	"CFAP74"
"219"	"ASHG19AP1B100000121V5"	"CFAP74"
"220"	"ASHG19LNC1A100088258V5"	"AL391845.2"
"221"	"ASHG19AP1B121823998V5"	"GABRD"
"222"	"ASHG19LNC1A100105035V5"	"AL391845.1"
"223"	"ASHG19AP1B116309462V5"	"PRKCZ"
"224"	"ASHG19LNC1A100048539V5"	"AL590822.2"
"225"	"ASHG19LNC1A100048539V5"	"PRKCZ"
"226"	"ASHG19LNC1A101353233V5"	"PRKCZ"
"227"	"ASHG19LNC1A100002312V5"	"PRKCZ-AS1"
"228"	"ASHG19LNC1A100002312V5"	"PRKCZ"
"229"	"ASHGV40007995V5"	"PRKCZ-AS1"
"230"	"ASHGV40007995V5"	"PRKCZ"
"231"	"ASHG19AP1B111331565V5"	"FAAP20"
"232"	"ASHG19AP1B111331565V5"	"PRKCZ"
"233"	"ASHG19LNC1A112500672V5"	"FAAP20"
"234"	"ASHG19LNC1A102320135V5"	"FAAP20"
"235"	"ASHG19AP1B133693081V5"	"FAAP20"
"236"	"ASHG19LNC1A100110432V5"	"AL590822.1"
"237"	"ASHG19AP1B114714563V5"	"SKI"
"238"	"ASHG19AP1B131850556V5"	"AL590822.3"
"239"	"ASHG19AP1B131850556V5"	"MORN1"
"240"	"ASHG19LNC1A100036611V5"	"AL589739.1"
"241"	"ASHG19LNC1A100036611V5"	"MORN1"
"242"	"ASHG19LNC1A100013202V5"	"MORN1"
"243"	"ASHG19LNC1A100052674V5"	"AL513477.2"
"244"	"ASHG19LNC1A100052674V5"	"MORN1"
"245"	"ASHG19AP1B113598058V5"	"RER1"
"246"	"ASHG19AP1B113598058V5"	"PEX10"
"247"	"ASHG19AP1B100215230V5"	"RER1"
"248"	"ASHG19AP1B100215230V5"	"PEX10"
"249"	"ASHG19AP1B128179271V5"	"PLCH2"
"250"	"ASHGV40000594V5"	"AL139246.1"
"251"	"ASHGV40000594V5"	"PLCH2"
"252"	"ASHGV40008895V5"	"AL139246.4"
"253"	"ASHGV40008895V5"	"PLCH2"
"254"	"ASHG19AP1B107899163V5"	"PANK4"
"255"	"ASHG19AP1B100227479V5"	"HES5"
"256"	"ASHG19LNC1A100113239V5"	"AL139246.5"
"257"	"ASHG19LNC1A100036615V5"	"AL139246.5"
"258"	"ASHG19LNC1A102440133V5"	"TNFRSF14-AS1"
"259"	"ASHG19LNC1A109580084V5"	"TNFRSF14-AS1"
"260"	"ASHG19LNC1A104423634V5"	"TNFRSF14-AS1"
"261"	"ASHG19LNC1A101252620V5"	"TNFRSF14-AS1"
"262"	"ASHG19LNC1A100064082V5"	"TNFRSF14-AS1"
"263"	"ASHGV40009420V5"	"TNFRSF14-AS1"
"264"	"ASHGV40000414V5"	"TNFRSF14-AS1"
"265"	"ASHG19LNC1A114154823V5"	"TNFRSF14-AS1"
"266"	"ASHG19LNC1A114154823V5"	"TNFRSF14"
"267"	"ASHG19AP1B120430670V5"	"TNFRSF14"
"268"	"ASHGV40009420V5"	"AL139246.2"
"269"	"ASHG19AP1B112840830V5"	"AL139246.3"
"270"	"ASHGV40000582V5"	"AL139246.3"
"271"	"ASHG19AP1B111306285V5"	"PRXL2B"
"272"	"ASHG19LNC1A110590190V5"	"PRXL2B"
"273"	"ASHG19AP1B129534555V5"	"MMEL1"
"274"	"ASHGV40024333V5"	"AL831784.1"
"275"	"ASHGV40024333V5"	"MMEL1"
"276"	"ASHG19AP1B107087470V5"	"TTC34"
"277"	"ASHG19LNC1A100089157V5"	"AC242022.2"
"278"	"ASHG19LNC1A100089157V5"	"TTC34"
"279"	"ASHG19LNC1A100089157V5"	"AC242022.1"
"280"	"ASHG19LNC1A100089157V5"	"AC242022.2"
"281"	"ASHG19LNC1A100089157V5"	"TTC34"
"282"	"ASHG19LNC1A100089157V5"	"AC242022.1"
"283"	"ASHG19LNC1A100089157V5"	"AC242022.2"
"284"	"ASHG19LNC1A100089157V5"	"TTC34"
"285"	"ASHGV40024335V5"	"AC242022.2"
"286"	"ASHGV40024335V5"	"TTC34"
"287"	"ASHGV40009850V5"	"AL592464.2"
"288"	"ASHG19LNC1A100023487V5"	"AL592464.3"
"289"	"ASHG19LNC1A100023487V5"	"AL592464.1"
"290"	"ASHGV40024338V5"	"AL592464.3"
"291"	"ASHG19LNC1A108044038V5"	"AL589702.1"
"292"	"ASHG19AP1B100197286V5"	"ACTRT2"
"293"	"ASHG19LNC1A103951944V5"	"PRDM16-DT"
"294"	"ASHG19LNC1A111617744V5"	"PRDM16-DT"
"295"	"ASHG19LNC1A113587609V5"	"PRDM16-DT"
"296"	"ASHG19LNC1A111162661V5"	"PRDM16-DT"
"297"	"ASHG19LNC1ABL100000220V5"	"PRDM16-DT"
"298"	"ASHGV40000997V5"	"PRDM16-DT"
"299"	"ASHGV40010197V5"	"PRDM16-DT"
"300"	"ASHG19LNC1A100019194V5"	"AL008733.1"
"301"	"ASHG19LNC1A100019194V5"	"PRDM16"
"302"	"ASHGV40010397V5"	"PRDM16"
"303"	"ASHGV40010401V5"	"PRDM16"
"304"	"ASHGV40010464V5"	"PRDM16"
"305"	"ASHG19LNC1A108182024V5"	"PRDM16"
"306"	"ASHG19LNC1A100040599V5"	"AL590438.1"
"307"	"ASHG19LNC1A100040599V5"	"PRDM16"
"308"	"ASHG19AP1B100147545V5"	"PRDM16"
"309"	"ASHG19AP1B106439581V5"	"ARHGEF16"
"310"	"ASHG19AP1B100133439V5"	"ARHGEF16"
"311"	"ASHG19LNC1A100081068V5"	"AL512413.1"
"312"	"ASHG19AP1B135744950V5"	"MEGF6"
"313"	"ASHG19LNC1A100035805V5"	"AL513320.1"
"314"	"ASHG19AP1B119274198V5"	"TPRG1L"
"315"	"ASHG19AP1B138336347V5"	"WRAP73"
"316"	"ASHGV40011216V5"	"AL136528.1"
"317"	"ASHGV40011216V5"	"TP73"
"318"	"ASHG19LNC1A100047746V5"	"AL136528.2"
"319"	"ASHG19LNC1A100047746V5"	"TP73"
"320"	"ASHG19AP1B100264657V5"	"TP73"
"321"	"ASHGV40011339V5"	"TP73-AS1"
"322"	"ASHGV40011354V5"	"TP73-AS1"
"323"	"ASHGV40056527V5"	"TP73-AS1"
"324"	"ASHG19AP1B103319254V5"	"CCDC27"
"325"	"ASHG19AP1B134831556V5"	"SMIM1"
"326"	"ASHG19AP1B100749726V5"	"AL365330.1"
"327"	"ASHG19AP1B100749726V5"	"LRRC47"
"328"	"ASHG19LNC1A100076860V5"	"AL365330.1"
"329"	"ASHG19LNC1A100076860V5"	"LRRC47"
"330"	"ASHG19AP1B100136029V5"	"CEP104"
"331"	"ASHG19AP1B103427499V5"	"DFFB"
"332"	"ASHG19AP1B138553643V5"	"C1orf174"
"333"	"ASHG19LNC1A101251871V5"	"LINC01134"
"334"	"ASHGV40024447V5"	"LINC01134"
"335"	"ASHG19LNC1A104028891V5"	"LINC01134"
"336"	"ASHG19LNC1A105600978V5"	"LINC01346"
"337"	"ASHG19LNC1A106771460V5"	"LINC01346"
"338"	"ASHG19LNC1A106771460V5"	"LINC01345"
"339"	"ASHGV40011994V5"	"LINC01346"
"340"	"ASHGV40011994V5"	"LINC01345"
"341"	"ASHG19LNC1ABL100000666V5"	"LINC01346"
"342"	"ASHGV40024452V5"	"LINC01346"
"343"	"ASHG19LNC1A107640749V5"	"LINC02780"
"344"	"ASHG19LNC1A108436797V5"	"LINC02780"
"345"	"ASHG19LNC1A103679590V5"	"LINC02780"
"346"	"ASHG19LNC1A100085253V5"	"AL805961.1"
"347"	"ASHG19AP1B124262168V5"	"AL805961.1"
"348"	"ASHGV40024475V5"	"LINC01777"
"349"	"ASHG19LNC1A100024574V5"	"AL355602.1"
"350"	"ASHG19LNC1A100067685V5"	"Z98747.1"
"351"	"ASHGV40024481V5"	"Z98747.1"
"352"	"ASHG19LNC1A101242423V5"	"LINC01646"
"353"	"ASHG19LNC1A103222716V5"	"LINC01646"
"354"	"ASHGV40012620V5"	"AJAP1"
"355"	"ASHG19AP1B100008548V5"	"AJAP1"
"356"	"ASHG19LNC1A100040793V5"	"BX005132.1"
"357"	"ASHG19LNC1A100036747V5"	"LINC02781"
"358"	"ASHGV40012875V5"	"LINC02782"
"359"	"ASHG19LNC1A100072924V5"	"AL139823.1"
"360"	"ASHG19LNC1A100048674V5"	"Z98259.2"
"361"	"ASHG19LNC1A100048674V5"	"Z98259.3"
"362"	"ASHG19LNC1A102887331V5"	"Z98259.3"
"363"	"ASHG19LNC1A104866656V5"	"Z98259.3"
"364"	"ASHGV40024566V5"	"Z98259.3"
"365"	"ASHG19LNC1A100024214V5"	"Z98259.1"
"366"	"ASHG19LNC1A107990640V5"	"AL365255.1"
"367"	"ASHG19AP1B132225461V5"	"NPHP4"
"368"	"ASHG19LNC1A106187667V5"	"NPHP4"
"369"	"ASHG19AP1B100268565V5"	"KCNAB2"
"370"	"ASHG19LNC1A100041379V5"	"KCNAB2"
"371"	"ASHGV40014253V5"	"KCNAB2"
"372"	"ASHG19AP1B117453367V5"	"KCNAB2"
"373"	"ASHG19AP1B112059155V5"	"CHD5"
"374"	"ASHG19AP1B121168083V5"	"RPL22"
"375"	"ASHG19AP1B121168083V5"	"AL031847.2"
"376"	"ASHGV40014668V5"	"AL031847.1"
"377"	"ASHGV40014668V5"	"RPL22"
"378"	"ASHG19AP1B115850112V5"	"RNF207"
"379"	"ASHG19AP1B116561371V5"	"ICMT"
"380"	"ASHGV40024633V5"	"LINC00337"
"381"	"ASHG19LNC1A102408626V5"	"LINC00337"
"382"	"ASHG19LNC1A102413643V5"	"LINC00337"
"383"	"ASHG19AP1B100216795V5"	"HES3"
"384"	"ASHG19AP1B100158392V5"	"GPR153"
"385"	"ASHG19AP1B129074726V5"	"ACOT7"
"386"	"ASHG19LNC1A100048544V5"	"AL031848.2"
"387"	"ASHG19LNC1A100048544V5"	"ACOT7"
"388"	"ASHG19AP1B111813208V5"	"HES2"
"389"	"ASHG19AP1B104713682V5"	"ESPN"
"390"	"ASHGV40014794V5"	"AL031848.1"
"391"	"ASHGV40014794V5"	"ESPN"
"392"	"ASHG19LNC1A109120821V5"	"TNFRSF25"
"393"	"ASHG19LNC1A109120821V5"	"ESPN"
"394"	"ASHG19AP1B135166351V5"	"TNFRSF25"
"395"	"ASHG19LNC1A112202300V5"	"TNFRSF25"
"396"	"ASHG19AP1B139854381V5"	"PLEKHG5"
"397"	"ASHG19AP1B104461466V5"	"NOL9"
"398"	"ASHG19AP1B134126575V5"	"ZBTB48"
"399"	"ASHG19AP1B100062846V5"	"KLHL21"
"400"	"ASHG19AP1B113154327V5"	"PHF13"
"401"	"ASHG19LNC1A100037762V5"	"PHF13"
"402"	"ASHG19AP1B101538264V5"	"THAP3"
"403"	"ASHG19LNC1A100016806V5"	"DNAJC11"
"404"	"ASHG19AP1B116255911V5"	"DNAJC11"
"405"	"ASHG19LNC1A110766931V5"	"DNAJC11"
"406"	"ASHGV40024709V5"	"LINC01672"
"407"	"ASHG19LNC1A103215903V5"	"LINC01672"
"408"	"ASHG19LNC1A111867964V5"	"LINC01672"
"409"	"ASHG19LNC1A100015048V5"	"LINC01672"
"410"	"ASHG19LNC1A100012250V5"	"AL591163.1"
"411"	"ASHG19LNC1A100023667V5"	"CAMTA1-DT"
"412"	"ASHG19LNC1ABL100000070V5"	"CAMTA1-DT"
"413"	"ASHG19LNC1A100043940V5"	"AL512330.1"
"414"	"ASHG19LNC1A100043940V5"	"CAMTA1"
"415"	"ASHGV40024739V5"	"CAMTA1-IT1"
"416"	"ASHGV40024739V5"	"CAMTA1"
"417"	"ASHG19LNC1A109185010V5"	"Z97987.1"
"418"	"ASHG19LNC1A109185010V5"	"CAMTA1"
"419"	"ASHG19LNC1A108789997V5"	"Z97987.1"
"420"	"ASHG19LNC1A108789997V5"	"CAMTA1"
"421"	"ASHGV40056847V5"	"Z97987.1"
"422"	"ASHGV40056847V5"	"CAMTA1"
"423"	"ASHG19LNC1A100031312V5"	"AL365194.1"
"424"	"ASHG19LNC1A100031312V5"	"CAMTA1"
"425"	"ASHG19AP1B120567673V5"	"CAMTA1"
"426"	"ASHG19LNC1A100052637V5"	"AL359881.2"
"427"	"ASHG19LNC1A100052637V5"	"CAMTA1"
"428"	"ASHG19LNC1A100064819V5"	"AL359881.1"
"429"	"ASHG19LNC1A100064819V5"	"CAMTA1"
"430"	"ASHG19LNC1A100044627V5"	"VAMP3"
"431"	"ASHG19LNC1A100044627V5"	"Z98884.2"
"432"	"ASHG19AP1B100152832V5"	"VAMP3"
"433"	"ASHGV40001111V5"	"PER3"
"434"	"ASHGV40001111V5"	"Z98884.1"
"435"	"ASHG19AP1B136572945V5"	"PER3"
"436"	"ASHG19AP1B122003908V5"	"UTS2"
"437"	"ASHG19AP1B123186535V5"	"TNFRSF9"
"438"	"ASHGV40016800V5"	"PARK7"
"439"	"ASHG19AP1B102936742V5"	"PARK7"
"440"	"ASHG19LNC1A100515280V5"	"AL034417.4"
"441"	"ASHG19LNC1A107643256V5"	"AL034417.4"
"442"	"ASHGV40016844V5"	"ERRFI1"
"443"	"ASHG19AP1B118888353V5"	"ERRFI1"
"444"	"ASHG19LNC1A100068066V5"	"AL034417.2"
"445"	"ASHG19LNC1A106373462V5"	"LINC01714"
"446"	"ASHGV40004778V5"	"LINC01714"
"447"	"ASHG19LNC1A100039792V5"	"AL358876.2"
"448"	"ASHG19AP1B100110500V5"	"SLC45A1"
"449"	"ASHG19AP1B103720001V5"	"RERE"
"450"	"ASHG19LNC1A102228812V5"	"RERE"
"451"	"ASHG19LNC1A101637740V5"	"RERE-AS1"
"452"	"ASHG19LNC1A101637740V5"	"RERE"
"453"	"ASHGV40004779V5"	"RERE-AS1"
"454"	"ASHGV40004779V5"	"RERE"
"455"	"ASHGV40024883V5"	"RERE"
"456"	"ASHGV40024887V5"	"RERE"
"457"	"ASHG19LNC1A100047564V5"	"AL357552.2"
"458"	"ASHG19LNC1A100047564V5"	"RERE"
"459"	"ASHG19LNC1A104493771V5"	"ENO1"
"460"	"ASHGV40003866V5"	"ENO1-AS1"
"461"	"ASHGV40003866V5"	"ENO1"
"462"	"ASHG19AP1B143369595V5"	"ENO1-AS1"
"463"	"ASHG19AP1B143369595V5"	"ENO1"
"464"	"ASHG19AP1B100252552V5"	"CA6"
"465"	"ASHG19AP1B100132282V5"	"SLC2A7"
"466"	"ASHG19AP1B118012286V5"	"SLC2A5"
"467"	"ASHG19AP1B125161819V5"	"GPR157"
"468"	"ASHG19LNC1ABL100000321V5"	"MIR34AHG"
"469"	"ASHG19LNC1A100002876V5"	"MIR34AHG"
"470"	"ASHGV40024910V5"	"MIR34AHG"
"471"	"ASHG19LNC1A100842620V5"	"LNCTAM34A"
"472"	"ASHG19LNC1A100842620V5"	"MIR34AHG"
"473"	"ASHG19LNC1A100002875V5"	"LNCTAM34A"
"474"	"ASHG19LNC1A100002875V5"	"MIR34AHG"
"475"	"ASHG19LNC1A100853713V5"	"LNCTAM34A"
"476"	"ASHG19LNC1A100853713V5"	"MIR34AHG"
